"Latitude","c3_yld","c3_sd_yld","c4_yld","c4_sd_yld","diff","sd_min","sd_max"
53.1129,2.429446,0.018621154,2.1525788,0.017536541,-0.2768672,-0.295488354,-0.259330659
53.1087,2.4002557,0.06626935,2.1264548,0.060219325,-0.2738009,-0.34007025,-0.213581575
53.1045,2.4629014,0.10364743,2.187786,0.099684015,-0.2751154,-0.37876283,-0.175431385
53.1004,2.4066317,0.059226643,2.13244,0.055460908,-0.2741917,-0.333418343,-0.218730792
53.0962,2.4189484,0.042212617,2.1425395,0.039962254,-0.2764089,-0.318621517,-0.236446646
53.092,2.5713139,0.16408393,2.2877347,0.1569075,-0.2835792,-0.44766313,-0.1266717
53.0879,2.4341466,0.026781088,2.1558259,0.02666731,-0.2783207,-0.305101788,-0.25165339
53.0837,2.628185,0.20666948,2.3380258,0.1867882,-0.2901592,-0.49682868,-0.103371
53.0795,2.473732,0.15015511,2.1954803,0.13714634,-0.2782517,-0.42840681,-0.14110536
53.0753,2.3905387,0.21779136,2.1193137,0.1993375,-0.271225,-0.48901636,-0.0718874999999998
53.0712,2.4713688,0.1991224,2.1972902,0.18889031,-0.2740786,-0.473201,-0.0851882900000002
53.067,2.426961,0.084447116,2.1542742,0.075434014,-0.2726868,-0.357133916,-0.197252786
53.0628,2.5021858,0.19323932,2.2225952,0.17581578,-0.2795906,-0.47282992,-0.10377482
53.0587,2.6274683,0.12744607,2.3366427,0.11995468,-0.2908256,-0.41827167,-0.17087092
53.0545,2.4958432,0.22522268,2.2161143,0.20647502,-0.2797289,-0.50495158,-0.0732538799999998
53.0503,2.5108106,0.18368232,2.231031,0.16681291,-0.2797796,-0.46346192,-0.11296669
53.0461,2.5028055,0.18201172,2.223163,0.16602585,-0.2796425,-0.46165422,-0.11361665
53.042,2.5394034,0.24508032,2.2562675,0.22426862,-0.2831359,-0.52821622,-0.05886728
53.0378,2.568916,0.2676476,2.2838168,0.24508248,-0.2850992,-0.5527468,-0.0400167200000003
53.0336,2.4798274,0.19972424,2.2008717,0.18328041,-0.2789557,-0.47867994,-0.09567529
53.0295,2.5829816,0.20781809,2.2967134,0.18929195,-0.2862682,-0.49408629,-0.0969762500000003
53.0253,2.5202806,0.2052063,2.2384915,0.18787135,-0.2817891,-0.4869954,-0.0939177500000001
53.0211,2.498881,0.23727511,2.218527,0.21770498,-0.280354,-0.51762911,-0.06264902
53.0169,2.3541915,0,2.0889182,0,-0.2652733,-0.2652733,-0.2652733
53.0086,2.4179983,0,2.142251,0,-0.2757473,-0.2757473,-0.2757473
53.0044,2.7406936,0.42191198,2.4448686,0.39288536,-0.295825,-0.71773698,0.0970603599999998
53.0003,2.4125988,0.04028081,2.1375484,0.037822023,-0.2750504,-0.31533121,-0.237228377
52.9961,2.4872868,0.12538725,2.2089777,0.12046936,-0.2783091,-0.40369635,-0.15783974
52.9877,2.4778566,0.16168639,2.1966078,0.14888662,-0.2812488,-0.44293519,-0.13236218
52.9836,2.2615316,0.10520877,1.9974236,0.09686249,-0.264108,-0.36931677,-0.16724551
52.9794,2.240145,0.105425924,1.9777335,0.0970624,-0.2624115,-0.367837424,-0.1653491
52.9752,2.2951393,0.09564921,2.028365,0.08806129,-0.2667743,-0.36242351,-0.17871301
52.9711,2.1439047,0,1.8891281,1.1920929e-07,-0.2547766,-0.2547766,-0.25477648079071
52.9669,2.3866396,0.1841357,2.1131315,0.16967195,-0.2735081,-0.4576438,-0.10383615
52.9627,2.3267329,0.15932158,2.0583773,0.1469636,-0.2683556,-0.42767718,-0.121392
52.9585,2.3333743,0.26795065,2.0749638,0.26281157,-0.2584105,-0.52636115,0.0044010699999999
52.9544,2.3882613,0.21670784,2.115112,0.19939137,-0.2731493,-0.48985714,-0.07375793
52.9502,2.354689,0.23906052,2.0835438,0.22026469,-0.2711452,-0.51020572,-0.0508805099999999
52.946,2.2881088,0.21384011,2.0223694,0.19713497,-0.2657394,-0.47957951,-0.0686044299999997
52.9419,2.2837687,0.18880062,2.0233045,0.1788931,-0.2604642,-0.44926482,-0.0815710999999999
52.9377,2.3614395,0.18019195,2.0939684,0.1640973,-0.2674711,-0.44766305,-0.1033738
52.9335,2.297648,0.1214025,2.0381992,0.10829763,-0.2594488,-0.3808513,-0.15115117
52.9294,2.378763,0.101811975,2.1086829,0.0926447,-0.2700801,-0.371892075,-0.1774354
52.9252,2.3964984,0.13527678,2.1233406,0.124514386,-0.2731578,-0.40843458,-0.148643414
52.921,2.3442903,0.07015207,2.075538,0.064089894,-0.2687523,-0.33890437,-0.204662406
52.9168,2.3928242,0.07159458,2.1198244,0.066517875,-0.2729998,-0.34459438,-0.206481925
52.9127,2.4205556,0.00869455,2.1443706,0.007549137,-0.276185,-0.28487955,-0.268635863
52.9085,2.4138482,0.017357554,2.1378226,0.01715441,-0.2760256,-0.293383154,-0.25887119
52.9043,2.4196043,0.009888472,2.1447546,0.010236657,-0.2748497,-0.284738172,-0.264613043
52.9002,2.4609654,0.121709764,2.1807835,0.11094066,-0.2801819,-0.401891664,-0.16924124
