"Latitude","c3_yld","c3_sd_yld","c4_yld","c4_sd_yld","diff","sd_min","sd_max"
2.8127,23.19756,2.606832,23.117243,2.7036078,-0.0803170000000009,-2.687149,2.6232908
2.8086,23.479677,1.9427739,23.440437,1.942934,-0.0392399999999995,-1.9820139,1.903694
2.8044,24.205292,2.088099,24.119,2.05617,-0.0862920000000003,-2.174391,1.969878
2.8002,23.739735,2.161417,23.755074,2.0959818,0.0153390000000009,-2.0806428,2.176756
2.796,24.180986,3.3235714,24.166256,3.311461,-0.0147300000000001,-3.3383014,3.296731
2.7919,23.771976,1.8309261,23.76276,1.7804523,-0.00921599999999856,-1.8401421,1.7712363
2.7877,23.754042,1.8429343,23.632372,1.7850641,-0.121669999999998,-1.9646043,1.6633941
2.7835,23.20167,1.6046968,23.155582,1.5273963,-0.046088000000001,-1.6507848,1.4813083
2.7794,24.846434,2.0278168,24.777996,1.9964225,-0.0684379999999969,-2.0962548,1.9279845
2.7752,24.496834,1.7638978,24.387041,1.8246716,-0.109793,-1.8736908,1.7148786
2.771,20.380384,5.838574,20.335817,5.8247952,-0.0445670000000007,-5.883141,5.7802282
2.7668,22.382132,3.2816672,22.294136,3.1867719,-0.0879959999999969,-3.3696632,3.0987759
2.7627,21.192774,3.111602,20.96439,3.0093288,-0.228383999999998,-3.339986,2.7809448
2.7585,20.547283,4.4792066,20.496862,4.5089297,-0.050421,-4.5296276,4.4585087
2.7543,20.34235,3.9244418,20.355547,3.8761873,0.0131970000000017,-3.8629903,3.9376388
2.7502,19.743414,7.195456,19.604784,7.2740726,-0.138630000000003,-7.334086,7.1354426
2.746,19.585314,6.6357484,19.398027,6.682839,-0.187287000000001,-6.8230354,6.495552
2.7418,20.872822,5.5535555,20.65814,5.6259766,-0.214682,-5.7682375,5.4112946
2.7376,20.10547,6.1830077,19.880821,6.2510643,-0.224648999999999,-6.4076567,6.0264153
2.7335,20.144733,6.5414314,19.91263,6.5996537,-0.232102999999999,-6.7735344,6.3675507
2.7293,20.287584,6.919459,20.095142,6.969294,-0.192442,-7.111901,6.776852
2.7251,19.876787,6.312003,19.653639,6.3443284,-0.223148000000002,-6.535151,6.1211804
2.721,18.324652,5.743952,18.083723,5.7423387,-0.240929000000001,-5.984881,5.5014097
2.7168,15.470112,6.386719,15.352119,6.429535,-0.117993,-6.504712,6.311542
2.7126,15.282557,6.3990283,15.17704,6.409317,-0.105517000000001,-6.5045453,6.3038
2.7085,14.676988,5.5592227,14.5434,5.5388355,-0.133588,-5.6928107,5.4052475
2.7043,15.029345,5.7021484,14.924773,5.5959716,-0.104571999999999,-5.8067204,5.4913996
2.7001,14.313936,4.9613123,14.171591,4.8508115,-0.142345000000001,-5.1036573,4.7084665
2.6959,14.840025,5.6142,14.672984,5.6121783,-0.167041000000001,-5.781241,5.4451373
2.6918,15.526916,6.180609,15.332092,6.0657263,-0.194824000000001,-6.375433,5.8709023
2.6876,14.070969,4.877243,13.900343,4.794382,-0.170626,-5.047869,4.623756
2.6834,15.867242,5.846058,15.678798,5.7632,-0.188443999999999,-6.034502,5.574756
2.6793,16.976822,7.2048783,16.908197,7.148822,-0.0686249999999973,-7.2735033,7.080197
2.6751,17.661371,6.9343634,17.542986,6.915652,-0.118385,-7.0527484,6.797267
2.6709,17.88754,7.0340667,17.709345,7.0189643,-0.178195000000002,-7.2122617,6.8407693
2.6667,20.01558,5.502145,19.889608,5.509205,-0.125972000000001,-5.628117,5.383233
2.6626,19.838615,5.32037,19.699646,5.3391404,-0.138968999999999,-5.459339,5.2001714
2.6584,20.07561,5.6482687,19.996542,5.6068554,-0.0790679999999995,-5.7273367,5.5277874
2.6542,18.71412,5.9783897,18.660816,5.927917,-0.0533040000000007,-6.0316937,5.874613
2.6501,18.63889,5.913265,18.554241,5.8611584,-0.0846489999999989,-5.997914,5.7765094
2.6459,18.587908,5.860399,18.517155,5.7918406,-0.0707529999999998,-5.931152,5.7210876
2.6417,18.607454,5.7199535,18.55049,5.6867237,-0.0569640000000007,-5.7769175,5.6297597
2.6375,17.762806,5.3574376,17.666107,5.3861437,-0.096699000000001,-5.4541366,5.2894447
2.6334,17.603003,5.376156,17.46238,5.4335485,-0.140623000000001,-5.516779,5.2929255
2.6292,18.808874,5.5083885,18.754957,5.624653,-0.0539169999999984,-5.5623055,5.570736
2.625,17.93133,5.6891785,17.846697,5.753386,-0.0846330000000002,-5.7738115,5.668753
2.6209,19.031603,5.372898,18.983274,5.473444,-0.048328999999999,-5.421227,5.425115
2.6167,17.05995,4.599854,16.844908,4.595779,-0.215042,-4.814896,4.380737
2.6125,18.183659,4.3808017,17.920986,4.344789,-0.262672999999999,-4.6434747,4.082116
2.6083,18.489902,5.0248113,18.265787,5.0763965,-0.224115000000001,-5.2489263,4.8522815
2.6042,19.543362,4.863616,19.319046,4.9186873,-0.224315999999998,-5.087932,4.6943713
2.6,19.541906,5.110593,19.318172,5.158289,-0.223734,-5.334327,4.934555
2.5958,18.93784,5.1088176,18.785486,5.144042,-0.152354000000003,-5.2611716,4.991688
2.5917,19.031178,5.540717,18.923553,5.5638595,-0.107625000000002,-5.648342,5.4562345
2.5875,17.819145,4.987677,17.635899,4.927532,-0.183246,-5.170923,4.744286
2.5833,19.297882,3.9830282,19.13315,4.128074,-0.164732000000001,-4.1477602,3.963342
2.5791,19.750517,3.878753,19.567444,3.9865427,-0.183073,-4.061826,3.8034697
2.575,20.702003,3.8316593,20.562187,3.9332948,-0.139816,-3.9714753,3.7934788
2.5708,20.201214,3.646941,20.057318,3.7778275,-0.143896000000002,-3.790837,3.6339315
2.5666,20.368946,3.7814865,20.195423,3.8715503,-0.173522999999999,-3.9550095,3.6980273
2.5625,19.492456,3.494179,19.292616,3.572222,-0.199840000000002,-3.694019,3.372382
2.5583,20.437283,3.3533947,20.31063,3.507625,-0.126653000000001,-3.4800477,3.380972
2.5541,20.678356,2.5040278,20.609457,2.6109796,-0.0688990000000018,-2.5729268,2.5420806
2.5499,20.01425,3.04957,19.909267,3.1159036,-0.104983000000001,-3.154553,3.0109206
